"DATETIME","ROWID","CURRENT_AMP","VOLTAGE_VOLT","POWER_KW","PANELTEMPERATURE_C","INVERTER_TEMPERATURE_C","AMBIENTTEMPERATURE_C","GLOBALTILTEDIRRADIANCE_WM2","GLOBALHORIZONTALIRRADIANCE_WM2","MODULE_ALL_TOTALPOWER_KW"
2021-06-07-00.25.00.000000,2873,0.0,0.0,0.0,25.8,23.34,26.6,0.0,0.0,0.0
2021-06-07-00.30.00.000000,2874,0.0,0.0,0.0,25.8,23.36,26.6,0.0,0.0,0.0
2021-06-07-00.35.00.000000,2875,0.0,0.0,0.0,25.8,23.38,26.7,0.0,0.0,0.0
2021-06-07-00.40.00.000000,2876,0.0,0.0,0.0,25.9,23.4,26.7,0.0,0.0,0.0
2021-06-07-00.45.00.000000,2877,0.0,0.0,0.0,25.9,23.42,26.7,0.0,0.0,0.0
2021-06-07-00.50.00.000000,2878,0.0,0.0,0.0,25.9,23.44,26.7,0.0,0.0,0.0
2021-06-07-00.55.00.000000,2879,0.0,0.0,0.0,25.9,23.46,26.8,0.0,0.0,0.0
2021-06-07-01.00.00.000000,2880,0.0,0.0,0.0,26.0,23.48,26.8,0.0,0.0,0.0
2021-06-07-01.05.00.000000,2881,0.0,0.0,0.0,24.7,22.34,25.5,0.0,0.0,0.0
2021-06-07-01.10.00.000000,2882,0.0,0.0,0.0,24.7,22.37,25.5,0.0,0.0,0.0
2021-06-07-01.15.00.000000,2883,0.0,0.0,0.0,24.7,22.39,25.5,0.0,0.0,0.0
2021-06-07-01.20.00.000000,2884,0.0,0.0,0.0,24.8,22.42,25.6,0.0,0.0,0.0
2021-06-07-01.25.00.000000,2885,0.0,0.0,0.0,24.8,22.44,25.6,0.0,0.0,0.0
2021-06-07-01.30.00.000000,2886,0.0,0.0,0.0,24.8,22.47,25.6,0.0,0.0,0.0
2021-06-07-01.35.00.000000,2887,0.0,0.0,0.0,24.9,22.49,25.6,0.0,0.0,0.0
2021-06-07-01.40.00.000000,2888,0.0,0.0,0.0,24.9,22.51,25.7,0.0,0.0,0.0
2021-06-07-01.45.00.000000,2889,0.0,0.0,0.0,24.9,22.54,25.7,0.0,0.0,0.0
2021-06-07-01.50.00.000000,2890,0.0,0.0,0.0,24.9,22.56,25.7,0.0,0.0,0.0
2021-06-07-01.55.00.000000,2891,0.0,0.0,0.0,25.0,22.59,25.8,0.0,0.0,0.0
2021-06-07-02.00.00.000000,2892,0.0,0.0,0.0,25.0,22.61,25.8,0.0,0.0,0.0
2021-06-07-02.05.00.000000,2893,0.0,0.0,0.0,25.1,22.66,25.8,0.0,0.0,0.0
2021-06-07-02.10.00.000000,2894,0.0,0.0,0.0,25.1,22.71,25.9,0.0,0.0,0.0
2021-06-07-02.15.00.000000,2895,0.0,0.0,0.0,25.2,22.76,26.0,0.0,0.0,0.0
2021-06-07-02.20.00.000000,2896,0.0,0.0,0.0,25.2,22.82,26.0,0.0,0.0,0.0
2021-06-07-02.25.00.000000,2897,0.0,0.0,0.0,25.3,22.87,26.1,0.0,0.0,0.0
2021-06-07-02.30.00.000000,2898,0.0,0.0,0.0,25.3,22.92,26.1,0.0,0.0,0.0
2021-06-07-02.35.00.000000,2899,0.0,0.0,0.0,25.4,22.97,26.2,0.0,0.0,0.0
2021-06-07-02.40.00.000000,2900,0.0,0.0,0.0,25.5,23.02,26.2,0.0,0.0,0.0
2021-06-07-02.45.00.000000,2901,0.0,0.0,0.0,25.5,23.07,26.3,0.0,0.0,0.0
2021-06-07-02.50.00.000000,2902,0.0,0.0,0.0,25.6,23.12,26.4,0.0,0.0,0.0
2021-06-07-02.55.00.000000,2903,0.0,0.0,0.0,25.6,23.17,26.4,0.0,0.0,0.0
2021-06-07-03.00.00.000000,2904,0.0,0.0,0.0,25.7,23.22,26.5,0.0,0.0,0.0
2021-06-07-03.05.00.000000,2905,0.0,0.0,0.0,25.8,23.35,26.6,0.0,0.0,0.0
2021-06-07-03.10.00.000000,2906,0.0,0.0,0.0,26.0,23.48,26.8,0.0,0.0,0.0
2021-06-07-03.15.00.000000,2907,0.0,0.0,0.0,26.1,23.61,26.9,0.0,0.0,0.0
2021-06-07-03.20.00.000000,2908,0.0,0.0,0.0,26.3,23.74,27.1,0.0,0.0,0.0
2021-06-07-03.25.00.000000,2909,0.0,0.0,0.0,26.4,23.87,27.2,0.0,0.0,0.0
2021-06-07-03.30.00.000000,2910,0.0,0.0,0.0,26.5,24.0,27.4,0.0,0.0,0.0
2021-06-07-03.35.00.000000,2911,0.0,0.0,0.0,26.7,24.13,27.5,0.0,0.0,0.0
2021-06-07-03.40.00.000000,2912,0.0,0.0,0.0,26.8,24.26,27.7,0.0,0.0,0.0
2021-06-07-03.45.00.000000,2913,0.0,0.0,0.0,27.0,24.39,27.8,0.0,0.0,0.0
2021-06-07-03.50.00.000000,2914,0.0,0.0,0.0,27.1,24.52,28.0,0.0,0.0,0.0
2021-06-07-03.55.00.000000,2915,0.0,0.0,0.0,27.3,24.65,28.1,0.0,0.0,0.0
2021-06-07-04.00.00.000000,2916,0.0,0.0,0.0,27.4,24.78,28.3,0.0,0.0,0.0
2021-06-07-04.05.00.000000,2917,0.0,0.0,0.0,27.5,24.87,28.4,0.0,0.0,0.0
2021-06-07-04.10.00.000000,2918,0.0,0.0,0.0,27.6,24.96,28.5,0.0,0.0,0.0
2021-06-07-04.15.00.000000,2919,0.0,0.0,0.0,27.7,25.05,28.6,0.0,0.0,0.0
2021-06-07-04.20.00.000000,2920,0.0,0.0,0.0,27.8,25.14,28.7,0.0,0.0,0.0
2021-06-07-04.25.00.000000,2921,0.0,0.0,0.0,27.9,25.23,28.8,0.0,0.0,0.0
2021-06-07-04.30.00.000000,2922,0.0,0.0,0.0,28.0,25.32,28.9,0.0,0.0,0.0
2021-06-07-04.35.00.000000,2923,0.0,0.0,0.0,28.1,25.41,29.0,0.0,0.0,0.0
2021-06-07-04.40.00.000000,2924,0.0,0.0,0.0,28.2,25.51,29.1,0.0,0.0,0.0
2021-06-07-04.45.00.000000,2925,0.0,0.0,0.0,28.3,25.6,29.2,0.0,0.0,0.0
2021-06-07-04.50.00.000000,2926,0.0,0.0,0.0,28.4,25.69,29.3,0.0,0.0,0.0
2021-06-07-04.55.00.000000,2927,0.0,0.0,0.0,28.5,25.78,29.4,0.0,0.0,0.0
2021-06-07-05.00.00.000000,2928,0.0,0.0,0.0,28.6,25.87,29.5,0.0,0.0,0.0
2021-06-07-05.05.00.000000,2929,0.0,0.0,0.0,28.9,26.12,29.8,0.0,0.0,0.0
2021-06-07-05.10.00.000000,2930,0.0,0.0,0.0,29.2,26.37,30.1,0.0,0.0,0.0
2021-06-07-05.15.00.000000,2931,0.0,0.0,0.0,29.4,26.61,30.4,0.0,0.0,0.0
2021-06-07-05.20.00.000000,2932,0.0,0.0,0.0,29.7,26.86,30.6,0.0,0.0,0.0
2021-06-07-05.25.00.000000,2933,0.0,0.0,0.0,30.0,27.11,30.9,0.0,0.0,0.0
2021-06-07-05.30.00.000000,2934,0.0,0.0,0.0,30.3,27.36,31.2,0.0,0.0,0.0
2021-06-07-05.35.00.000000,2935,0.0,0.0,0.0,30.5,27.61,31.5,0.0,0.0,0.0
2021-06-07-05.40.00.000000,2936,0.0,0.0,0.0,30.8,27.85,31.8,0.0,0.0,0.0
2021-06-07-05.45.00.000000,2937,0.0,0.0,0.0,31.1,28.1,32.1,0.0,0.0,0.0
2021-06-07-05.50.00.000000,2938,0.0,0.0,0.0,31.4,28.35,32.4,0.0,0.0,0.0
2021-06-07-05.55.00.000000,2939,0.0,0.0,0.0,31.6,28.6,32.6,0.0,0.0,0.0
2021-06-07-06.00.00.000000,2940,0.0,0.0,0.0,31.9,28.85,32.9,0.0,0.0,0.0
2021-06-07-06.05.00.000000,2941,0.0,0.0,0.0,32.1,29.04,33.1,0.0,0.0,0.0
2021-06-07-06.10.00.000000,2942,0.0,0.0,0.0,32.4,29.24,33.4,0.0,0.0,0.0
2021-06-07-06.15.00.000000,2943,0.0,0.0,0.0,32.6,29.44,33.6,0.0,0.0,0.0
2021-06-07-06.20.00.000000,2944,0.0,0.0,0.0,32.8,29.63,33.8,0.0,0.0,0.0
2021-06-07-06.25.00.000000,2945,0.0,0.0,0.0,33.0,29.83,34.0,0.0,0.0,0.0
2021-06-07-06.30.00.000000,2946,0.0,0.0,0.0,33.2,30.02,34.3,0.0,0.0,0.0
2021-06-07-06.35.00.000000,2947,26.2,688.9,19.0,38.4,37.54,36.1,72.1,89.2,99.43
2021-06-07-06.40.00.000000,2948,26.2,688.9,19.0,38.4,37.54,36.1,72.1,89.2,99.43
2021-06-07-06.45.00.000000,2949,26.2,688.9,19.0,38.4,37.54,36.1,72.1,89.2,99.43
2021-06-07-06.50.00.000000,2950,44.9,660.1,32.1,39.3,38.43,35.9,76.4,94.0,167.77
2021-06-07-06.55.00.000000,2951,58.8,664.7,42.0,39.3,38.47,35.6,101.2,112.5,219.25
2021-06-07-07.00.00.000000,2952,73.5,662.7,52.0,39.4,38.5,35.4,125.0,149.4,271.5
2021-06-07-07.05.00.000000,2953,91.8,666.3,65.2,39.7,38.78,35.5,154.2,194.4,340.38
2021-06-07-07.10.00.000000,2954,118.7,666.2,84.3,40.0,39.13,35.6,196.2,214.0,439.97
2021-06-07-07.15.00.000000,2955,128.4,671.9,91.8,40.4,39.48,35.6,210.2,227.3,478.95
2021-06-07-07.20.00.000000,2956,146.1,674.1,104.6,40.7,39.77,35.3,237.4,281.4,545.89
2021-06-07-07.25.00.000000,2957,168.8,676.7,121.4,41.0,40.05,35.4,267.9,300.4,633.41
2021-06-07-07.30.00.000000,2958,217.8,675.2,155.8,41.4,40.51,35.4,340.0,365.1,813.22
2021-06-07-07.35.00.000000,2959,257.4,670.8,183.1,42.1,41.19,35.4,398.3,486.0,955.64
2021-06-07-07.40.00.000000,2960,272.4,667.2,192.6,43.0,42.05,35.4,423.0,507.8,1005.3
2021-06-07-07.45.00.000000,2961,290.0,664.6,204.3,43.9,42.95,35.6,449.7,523.1,1066.31
2021-06-07-07.50.00.000000,2962,334.7,661.0,234.4,44.6,43.62,35.9,516.0,642.9,1223.63
2021-06-07-07.55.00.000000,2963,383.3,654.6,266.3,45.8,44.74,36.4,582.6,700.8,1390.02
2021-06-07-08.00.00.000000,2964,419.1,646.6,288.4,47.1,46.07,36.9,630.0,714.6,1504.95
2021-06-07-08.05.00.000000,2965,446.3,639.4,303.4,49.0,47.9,37.7,662.9,749.4,1583.57
2021-06-07-08.10.00.000000,2966,467.3,633.2,313.6,50.8,49.66,38.5,691.4,778.8,1636.44
2021-06-07-08.15.00.000000,2967,473.4,629.6,315.9,52.7,51.49,39.6,698.3,786.7,1648.43
2021-06-07-08.20.00.000000,2968,475.4,627.7,316.1,54.2,52.99,40.7,699.9,782.0,1649.66
2021-06-07-08.25.00.000000,2969,483.0,625.9,320.9,55.1,53.84,42.8,710.7,797.1,1674.9
2021-06-07-08.30.00.000000,2970,506.5,622.4,334.9,55.4,54.17,44.9,745.4,824.0,1747.76
2021-06-07-08.35.00.000000,2971,521.0,618.8,341.5,55.1,53.88,46.2,765.4,860.1,1782.01
2021-06-07-08.40.00.000000,2972,538.0,617.9,351.3,54.8,53.53,45.9,787.6,877.4,1833.31
2021-06-07-08.45.00.000000,2973,542.9,624.5,358.0,54.4,53.18,45.3,810.4,894.4,1868.1
2021-06-07-08.50.00.000000,2974,548.7,627.1,363.6,54.5,53.28,45.4,828.0,914.6,1897.34
2021-06-07-08.55.00.000000,2975,548.9,629.8,366.6,54.8,53.58,45.8,840.4,926.9,1913.1
2021-06-07-09.00.00.000000,2976,545.5,634.1,367.3,55.2,53.93,46.2,852.2,938.1,1916.96
2021-06-07-09.05.00.000000,2977,539.1,641.9,368.7,55.4,54.13,46.5,870.7,961.0,1923.95
2021-06-07-09.10.00.000000,2978,528.5,639.9,359.7,55.7,54.46,46.7,856.7,979.6,1877.27
2021-06-07-09.15.00.000000,2979,532.0,633.7,358.2,56.1,54.81,46.9,850.7,969.5,1869.51
2021-06-07-09.20.00.000000,2980,533.2,632.0,358.0,56.4,55.15,47.0,857.7,964.5,1868.13
2021-06-07-09.25.00.000000,2981,543.7,636.0,367.5,56.8,55.5,47.5,887.1,966.8,1917.85
2021-06-07-09.30.00.000000,2982,544.3,634.5,367.5,57.2,55.85,47.9,889.9,973.4,1917.77
2021-06-07-09.35.00.000000,2983,544.4,634.5,367.9,57.6,56.26,48.3,890.8,981.8,1919.69
2021-06-07-09.40.00.000000,2984,541.7,636.6,368.3,58.0,56.66,48.7,905.3,997.4,1921.78
2021-06-07-09.45.00.000000,2985,539.8,642.2,369.7,58.3,57.01,49.1,929.2,1006.2,1929.07
2021-06-07-09.50.00.000000,2986,547.4,632.2,368.6,58.7,57.31,49.5,916.6,994.1,1923.26
2021-06-07-09.55.00.000000,2987,550.9,627.5,367.1,58.8,57.45,49.6,907.5,985.8,1915.69
2021-06-07-10.00.00.000000,2988,549.0,630.0,366.7,59.1,57.74,49.6,912.3,998.8,1913.57
2021-06-07-10.05.00.000000,2989,539.5,642.8,367.4,59.4,58.07,49.7,940.8,1026.9,1916.85
2021-06-07-10.10.00.000000,2990,536.2,646.8,368.2,59.6,58.27,50.1,951.3,1027.4,1921.45
2021-06-07-10.15.00.000000,2991,537.7,645.0,368.0,59.8,58.39,50.5,952.0,1022.9,1920.13
2021-06-07-10.20.00.000000,2992,537.8,643.7,368.2,60.1,58.7,50.9,962.9,1033.4,1921.45
2021-06-07-10.25.00.000000,2993,542.6,639.4,368.5,60.4,59.04,51.3,958.9,1026.7,1922.97
2021-06-07-10.30.00.000000,2994,547.5,633.3,369.0,60.8,59.38,51.6,946.8,1014.9,1925.46
2021-06-07-10.35.00.000000,2995,551.3,630.0,369.3,61.2,59.76,52.0,934.2,999.1,1927.0
2021-06-07-10.40.00.000000,2996,548.7,632.5,369.4,61.5,60.11,52.3,937.0,1005.9,1927.33
2021-06-07-10.45.00.000000,2997,550.9,628.0,368.6,61.8,60.4,52.7,923.2,997.6,1923.44
2021-06-07-10.50.00.000000,2998,555.8,624.5,368.6,62.0,60.54,52.7,904.0,972.6,1922.96
2021-06-07-10.55.00.000000,2999,557.4,620.7,367.9,62.3,60.89,52.8,896.7,970.3,1919.55
2021-06-07-11.00.00.000000,3000,551.1,615.7,361.2,62.7,61.23,52.8,882.3,959.1,1884.63
2021-06-07-11.05.00.000000,3001,548.5,614.2,360.4,62.9,61.45,52.9,884.4,966.3,1880.39
2021-06-07-11.10.00.000000,3002,551.7,608.2,357.4,63.0,61.55,53.2,868.2,944.4,1864.79
2021-06-07-11.15.00.000000,3003,556.9,614.1,363.3,63.3,61.84,53.6,886.2,959.6,1895.62
2021-06-07-11.20.00.000000,3004,562.0,609.3,363.4,63.7,62.18,53.9,880.9,929.7,1895.77
2021-06-07-11.25.00.000000,3005,555.8,620.1,366.6,63.9,62.42,53.9,907.9,997.2,1912.41
2021-06-07-11.30.00.000000,3006,553.7,623.7,367.8,64.0,62.49,53.9,921.5,999.7,1918.72
2021-06-07-11.35.00.000000,3007,548.5,631.0,368.6,64.0,62.49,53.9,939.4,1009.1,1922.88
2021-06-07-11.40.00.000000,3008,549.5,630.3,368.7,64.0,62.49,53.9,945.9,1013.4,1923.3
2021-06-07-11.45.00.000000,3009,550.0,630.3,368.9,64.1,62.64,54.0,952.2,1015.4,1924.36
2021-06-07-11.50.00.000000,3010,551.5,628.2,369.1,64.5,62.98,54.2,955.1,1015.2,1925.72
2021-06-07-11.55.00.000000,3011,554.6,624.9,369.4,64.9,63.33,54.4,953.7,1012.6,1926.91
2021-06-07-12.00.00.000000,3012,557.8,622.7,369.5,65.1,63.52,54.6,950.8,1008.8,1927.45
2021-06-07-12.05.00.000000,3013,557.6,623.2,369.2,65.1,63.53,54.8,948.7,1005.7,1926.09
2021-06-07-12.10.00.000000,3014,557.2,623.4,369.2,65.1,63.53,55.0,944.9,1000.4,1925.86
2021-06-07-12.15.00.000000,3015,553.3,626.7,369.0,65.1,63.53,55.2,948.8,1003.2,1924.91
2021-06-07-12.20.00.000000,3016,556.9,623.5,368.8,65.3,63.74,55.5,937.4,991.9,1923.86
2021-06-07-12.25.00.000000,3017,562.1,615.9,367.3,65.6,64.08,55.9,919.0,981.7,1916.06
2021-06-07-12.30.00.000000,3018,563.2,607.8,363.4,66.0,64.43,56.0,894.2,966.9,1895.98
2021-06-07-12.35.00.000000,3019,557.7,614.6,364.0,66.1,64.56,56.0,913.9,979.8,1898.74
2021-06-07-12.40.00.000000,3020,550.3,622.9,365.1,66.1,64.56,55.9,945.3,1005.2,1904.53
2021-06-07-12.45.00.000000,3021,553.0,624.9,368.1,66.1,64.56,55.9,959.8,990.2,1920.42
2021-06-07-12.50.00.000000,3022,550.4,609.2,357.9,66.1,64.56,55.9,905.5,890.0,1867.1
2021-06-07-12.55.00.000000,3023,549.3,604.4,353.3,66.1,64.56,56.0,883.5,864.1,1843.21
2021-06-07-13.00.00.000000,3024,542.2,595.9,343.6,66.1,64.52,55.9,841.7,817.6,1792.5
2021-06-07-13.05.00.000000,3025,523.3,598.2,332.9,65.8,64.25,55.6,807.9,825.9,1736.43
2021-06-07-13.10.00.000000,3026,484.8,593.0,305.4,65.5,63.91,55.1,714.5,719.0,1592.8
2021-06-07-13.15.00.000000,3027,486.5,608.4,316.0,65.2,63.6,54.7,765.4,879.4,1648.27
2021-06-07-13.20.00.000000,3028,501.5,614.1,329.7,65.1,63.53,54.9,829.6,892.7,1719.71
2021-06-07-13.25.00.000000,3029,533.9,616.8,352.8,65.1,63.53,55.4,901.1,1038.9,1840.25
2021-06-07-13.30.00.000000,3030,498.1,602.2,321.3,65.1,63.53,55.5,792.0,752.6,1675.72
2021-06-07-13.35.00.000000,3031,448.5,597.5,285.6,64.9,63.39,55.0,679.9,669.9,1489.87
2021-06-07-13.40.00.000000,3032,433.5,595.7,273.1,64.6,63.04,54.3,640.0,638.9,1424.55
2021-06-07-13.45.00.000000,3033,471.2,606.4,302.8,64.2,62.69,54.1,732.4,734.9,1579.5
2021-06-07-13.50.00.000000,3034,506.6,603.8,324.5,64.0,62.49,54.2,774.9,831.2,1692.62
2021-06-07-13.55.00.000000,3035,495.5,600.7,317.7,64.0,62.49,54.4,747.6,834.0,1656.87
2021-06-07-14.00.00.000000,3036,435.4,590.4,274.1,64.0,62.46,54.2,624.6,653.6,1429.69
2021-06-07-14.05.00.000000,3037,424.2,591.7,267.4,63.7,62.2,54.0,600.6,585.8,1394.73
2021-06-07-14.10.00.000000,3038,456.7,598.4,291.6,63.6,62.03,54.1,676.6,750.9,1521.1
2021-06-07-14.15.00.000000,3039,523.7,604.5,336.7,63.6,62.08,54.9,809.7,916.1,1756.2
2021-06-07-14.20.00.000000,3040,525.9,600.6,336.9,64.1,62.55,55.4,840.8,803.3,1757.39
2021-06-07-14.25.00.000000,3041,519.0,597.2,328.9,64.4,62.86,55.5,810.5,690.6,1715.22
2021-06-07-14.30.00.000000,3042,501.1,586.6,311.9,64.8,63.19,55.4,741.9,690.6,1626.51
2021-06-07-14.35.00.000000,3043,519.1,585.4,321.7,64.9,63.32,55.6,744.1,746.8,1677.77
2021-06-07-14.40.00.000000,3044,468.4,580.5,288.7,64.9,63.32,55.5,671.2,746.8,1505.85
2021-06-07-14.45.00.000000,3045,442.9,582.6,274.1,64.5,62.93,54.8,632.9,677.6,1429.65
2021-06-07-14.50.00.000000,3046,430.1,582.7,266.4,63.8,62.26,54.1,620.0,678.8,1389.21
2021-06-07-14.55.00.000000,3047,455.3,581.3,281.5,63.3,61.77,53.9,647.2,685.3,1468.27
2021-06-07-15.00.00.000000,3048,463.1,580.5,285.9,63.0,61.46,54.1,660.8,702.1,1491.27
2021-06-07-15.05.00.000000,3049,429.3,581.9,265.6,63.0,61.45,54.2,616.8,638.6,1385.23
2021-06-07-15.10.00.000000,3050,379.9,587.0,236.6,62.9,61.38,54.0,546.5,525.6,1233.67
2021-06-07-15.15.00.000000,3051,326.1,594.4,206.1,62.5,60.99,53.5,483.1,474.4,1074.69
2021-06-07-15.20.00.000000,3052,297.1,602.3,190.5,61.8,60.3,52.9,437.5,467.1,993.3
2021-06-07-15.25.00.000000,3053,296.1,606.4,191.4,61.1,59.61,52.8,434.1,464.9,997.99
2021-06-07-15.30.00.000000,3054,307.8,607.6,198.7,60.5,58.99,52.5,442.3,460.5,1036.46
2021-06-07-15.35.00.000000,3055,345.0,606.2,222.2,60.1,58.64,52.4,493.9,505.3,1158.8
2021-06-07-15.40.00.000000,3056,384.5,601.9,245.6,59.8,58.37,52.4,549.5,555.0,1281.01
2021-06-07-15.45.00.000000,3057,401.0,598.5,255.2,59.8,58.33,52.6,576.2,599.6,1330.79
2021-06-07-15.50.00.000000,3058,379.7,596.0,240.6,59.8,58.33,52.8,546.1,568.0,1254.91
2021-06-07-15.55.00.000000,3059,346.7,598.2,220.3,59.8,58.33,52.5,496.0,540.7,1148.57
2021-06-07-16.00.00.000000,3060,330.3,600.0,210.4,59.5,58.07,52.4,469.4,511.5,1096.97
2021-06-07-16.05.00.000000,3061,328.5,603.4,210.7,59.2,57.73,52.2,473.0,515.2,1098.86
2021-06-07-16.10.00.000000,3062,320.8,605.1,206.0,58.8,57.38,52.1,465.0,499.5,1074.32
2021-06-07-16.15.00.000000,3063,291.1,607.4,187.4,58.7,57.22,51.9,421.1,440.5,977.18
2021-06-07-16.20.00.000000,3064,263.3,610.7,169.9,58.3,56.87,51.6,376.5,405.5,885.89
2021-06-07-16.25.00.000000,3065,243.1,613.3,158.0,57.8,56.38,51.5,349.8,377.8,823.81
2021-06-07-16.30.00.000000,3066,235.2,614.6,153.4,57.2,55.76,51.5,339.1,367.1,800.05
2021-06-07-16.35.00.000000,3067,225.9,614.8,147.4,56.8,55.41,51.3,326.0,355.4,768.84
2021-06-07-16.40.00.000000,3068,210.5,615.3,137.6,56.4,55.01,51.1,301.7,330.1,717.41
2021-06-07-16.45.00.000000,3069,189.3,616.8,124.2,55.9,54.47,50.7,270.4,297.3,647.52
2021-06-07-16.50.00.000000,3070,166.3,618.1,109.4,55.1,53.78,50.6,237.1,262.0,570.34
2021-06-07-16.55.00.000000,3071,150.8,620.3,99.3,54.5,53.13,50.2,215.1,238.7,517.8
2021-06-07-17.00.00.000000,3072,142.6,621.7,94.0,54.0,52.62,49.9,202.4,225.4,489.98
2021-06-14-05.25.00.000000,4949,0.0,0.0,0.0,30.4,26.21,29.9,0.0,0.0,0.0
2021-06-14-05.30.00.000000,4950,0.0,0.0,0.0,30.7,26.46,30.2,0.0,0.0,0.0
2021-06-14-05.35.00.000000,4951,0.0,0.0,0.0,30.9,26.71,30.5,0.0,0.0,0.0
2021-06-14-05.40.00.000000,4952,0.0,0.0,0.0,31.2,26.95,30.8,0.0,0.0,0.0
2021-06-14-05.45.00.000000,4953,0.0,0.0,0.0,31.5,27.2,31.0,0.0,0.0,0.0
2021-06-14-05.50.00.000000,4954,0.0,0.0,0.0,31.8,27.45,31.3,0.0,0.0,0.0
2021-06-14-05.55.00.000000,4955,0.0,0.0,0.0,32.1,27.7,31.6,0.0,0.0,0.0
2021-06-14-06.00.00.000000,4956,0.0,0.0,0.0,32.4,27.95,31.9,0.0,0.0,0.0
2021-06-14-06.05.00.000000,4957,0.0,0.0,0.0,32.6,28.14,32.1,0.0,0.0,0.0
2021-06-14-06.10.00.000000,4958,0.0,0.0,0.0,32.8,28.34,32.3,0.0,0.0,0.0
2021-06-14-06.15.00.000000,4959,0.0,0.0,0.0,33.1,28.54,32.6,0.0,0.0,0.0
2021-06-14-06.20.00.000000,4960,0.0,0.0,0.0,33.3,28.73,32.8,0.0,0.0,0.0
2021-06-14-06.25.00.000000,4961,30.6,542.4,18.0,39.1,36.52,34.4,113.1,106.9,92.3
2021-06-14-06.30.00.000000,4962,30.6,542.4,18.0,39.1,36.52,34.4,113.1,106.9,92.3
2021-06-14-06.35.00.000000,4963,41.3,578.3,26.1,39.4,36.77,34.2,109.6,121.5,133.72
2021-06-14-06.40.00.000000,4964,54.5,602.8,36.0,39.7,37.04,34.1,115.8,140.7,184.39
2021-06-14-06.45.00.000000,4965,77.5,637.9,52.8,40.0,37.38,34.1,139.6,171.8,270.83
2021-06-14-06.50.00.000000,4966,103.2,647.3,71.1,40.2,37.53,34.2,175.2,214.9,364.39
2021-06-14-06.55.00.000000,4967,131.5,652.8,90.9,40.5,37.8,34.5,213.0,260.2,465.79
2021-06-14-07.00.00.000000,4968,161.3,656.5,112.2,40.9,38.19,34.9,254.2,308.6,575.02
2021-06-14-07.05.00.000000,4969,192.4,659.1,134.3,41.7,38.94,35.1,297.0,358.0,688.28
2021-06-14-07.10.00.000000,4970,224.6,657.8,156.7,42.5,39.66,35.2,340.8,407.6,802.97
2021-06-14-07.15.00.000000,4971,257.6,654.4,179.1,43.3,40.46,35.2,384.0,455.4,918.07
2021-06-14-07.20.00.000000,4972,290.9,652.4,201.6,44.2,41.28,35.3,427.7,503.1,1033.34
2021-06-14-07.25.00.000000,4973,324.9,647.9,224.0,45.1,42.14,35.5,472.9,552.2,1148.22
2021-06-14-07.30.00.000000,4974,359.6,644.4,246.3,46.1,43.03,35.8,520.0,603.1,1262.41
2021-06-14-07.35.00.000000,4975,395.1,639.3,268.6,47.2,44.12,36.1,569.0,655.2,1376.55
2021-06-14-07.40.00.000000,4976,431.0,636.0,291.1,48.7,45.48,36.4,618.7,706.6,1491.88
2021-06-14-07.45.00.000000,4977,466.8,632.6,313.3,50.6,47.2,37.0,666.8,755.3,1605.74
2021-06-14-07.50.00.000000,4978,497.5,627.1,331.2,52.5,49.05,37.9,704.5,791.6,1697.53
2021-06-14-07.55.00.000000,4979,520.1,621.6,343.3,54.8,51.13,39.0,733.2,817.9,1759.43
2021-06-14-08.00.00.000000,4980,534.5,616.5,350.0,57.0,53.25,40.1,753.3,834.7,1793.57
2021-06-14-08.05.00.000000,4981,544.9,612.8,354.8,58.2,54.34,41.8,772.0,851.0,1818.41
2021-06-14-08.10.00.000000,4982,554.6,609.7,359.3,58.5,54.59,43.9,788.1,864.6,1841.19
2021-06-14-08.15.00.000000,4983,563.5,606.2,363.6,58.1,54.21,45.8,802.7,876.7,1863.09
2021-06-14-08.20.00.000000,4984,572.7,604.8,367.7,58.0,54.17,47.0,816.8,887.7,1884.32
2021-06-14-08.25.00.000000,4985,579.0,604.9,371.4,58.0,54.17,47.6,830.0,898.4,1903.32
2021-06-14-08.30.00.000000,4986,579.0,610.0,373.4,58.1,54.22,47.8,842.8,909.1,1913.72
2021-06-14-08.35.00.000000,4987,573.1,615.3,374.2,58.4,54.56,48.3,855.3,919.9,1917.63
2021-06-14-08.40.00.000000,4988,565.2,620.9,373.6,58.8,54.94,48.7,867.2,930.3,1914.62
2021-06-14-08.45.00.000000,4989,559.9,625.1,373.4,59.4,55.49,49.2,878.1,940.3,1913.21
2021-06-14-08.50.00.000000,4990,558.2,627.8,373.0,59.8,55.85,49.5,888.4,949.9,1911.25
2021-06-14-08.55.00.000000,4991,557.8,629.0,373.4,60.2,56.17,49.5,897.9,958.3,1913.36
2021-06-14-09.00.00.000000,4992,558.1,628.2,373.4,60.3,56.25,48.9,906.1,964.5,1913.35
2021-06-14-09.05.00.000000,4993,558.0,627.8,373.3,60.3,56.25,48.7,913.0,969.3,1913.07
2021-06-14-09.10.00.000000,4994,557.8,628.3,373.0,60.3,56.25,47.9,919.3,974.3,1911.45
2021-06-14-09.15.00.000000,4995,558.1,628.1,372.6,60.3,56.25,48.2,925.5,979.9,1909.44
2021-06-14-09.20.00.000000,4996,558.1,628.6,372.7,60.3,56.25,47.7,931.5,985.5,1909.59
